user_id,interest_data_analysis,interest_ai_ml,interest_software_development,interest_web_development,interest_cloud_infrastructure,interest_business_problem_solving,skill_python,skill_sql,skill_statistics,skill_machine_learning,skill_programming_fundamentals,skill_web_development,skill_cloud,skill_devops,skill_data_visualisation,skill_git,preferred_work_type,preferred_learning_style,career_goal,target_role
U00232,4,3,3,1,2,4,4,5,3,2,2,1,1,2,4,3,Analytical,Visual,Exploring Options,Data Analyst
U00233,5,3,2,2,1,4,2,5,4,1,1,2,2,1,3,3,Analytical,Project-Based,Work with Data,Data Analyst
U00234,5,4,3,2,1,4,3,5,3,2,3,2,2,1,4,2,Analytical,Practical,Exploring Options,Data Analyst
U00235,5,4,2,1,1,4,3,5,4,1,4,1,2,2,5,2,Analytical,Practical,Exploring Options,Data Analyst
U00236,5,3,3,2,3,5,4,4,4,1,2,2,1,2,5,2,Analytical,Project-Based,Work with Data,Data Analyst
U00237,4,4,4,2,1,5,5,5,3,1,3,1,1,2,3,3,Analytical,Practical,Work with Data,Data Analyst
U00238,4,5,2,1,1,4,3,4,4,3,2,2,1,1,5,3,Analytical,Practical,Work with Data,Data Analyst
U00239,5,3,3,2,2,4,3,5,3,3,2,1,1,1,3,3,Analytical,Visual,Exploring Options,Data Analyst
U00240,5,3,3,1,2,3,3,4,2,3,3,2,1,1,5,2,Analytical,Project-Based,Work with Data,Data Analyst
U00241,4,3,2,2,1,4,5,5,3,1,3,2,1,2,3,2,Analytical,Project-Based,Work with Data,Data Analyst
U00242,4,2,2,1,2,4,4,5,4,1,2,2,1,2,5,2,Analytical,Visual,Work with Data,Data Analyst
U00243,5,5,2,2,1,5,4,5,5,3,2,2,2,1,3,2,Analytical,Visual,Exploring Options,Data Analyst
U00244,5,4,3,2,2,4,4,5,3,2,2,2,2,2,5,3,Analytical,Visual,Exploring Options,Data Analyst
U00245,5,4,3,1,2,4,3,5,3,2,4,2,1,2,4,3,Analytical,Visual,Exploring Options,Data Analyst
U00246,4,3,1,2,1,4,5,4,4,1,5,1,2,2,2,2,Analytical,Practical,Exploring Options,Data Analyst
U00247,3,2,3,1,1,5,3,4,3,1,4,1,3,1,4,3,Analytical,Practical,Work with Data,Data Analyst
U00248,4,4,2,2,1,4,4,5,3,2,4,1,1,1,5,3,Analytical,Practical,Exploring Options,Data Analyst
U00249,4,4,2,2,1,3,3,5,3,3,2,1,2,2,3,2,Analytical,Project-Based,Work with Data,Data Analyst
U00250,4,2,2,1,2,5,3,3,4,1,3,2,1,2,3,1,Analytical,Project-Based,Exploring Options,Data Analyst
U00251,5,5,1,2,1,3,4,4,3,4,3,2,1,2,4,2,Analytical,Project-Based,Work with Data,Data Analyst
U00252,5,4,3,2,1,5,4,4,4,2,3,1,1,1,4,2,Analytical,Visual,Work with Data,Data Analyst
U00253,4,3,2,2,2,5,4,5,4,3,4,2,2,1,4,1,Analytical,Project-Based,Work with Data,Data Analyst
U00254,5,2,2,2,1,5,4,5,3,1,3,2,2,2,3,3,Analytical,Visual,Work with Data,Data Analyst
U00255,5,3,4,1,1,4,4,5,4,3,3,2,2,1,5,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00256,5,3,1,2,1,5,3,5,3,3,3,2,1,1,4,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00257,4,2,2,2,1,5,4,4,3,2,3,2,2,2,3,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00258,4,1,3,1,1,5,3,4,3,2,2,1,2,2,3,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00259,5,3,2,1,2,4,3,5,3,2,3,2,3,1,3,2,Analytical,Practical,Work with Data,Data Analyst
U00260,5,4,1,3,1,5,4,5,4,2,2,2,1,1,5,2,Analytical,Project-Based,Work with Data,Data Analyst
U00261,5,4,3,1,1,5,4,5,3,1,3,1,2,2,3,2,Analytical,Practical,Work with Data,Data Analyst
U00262,5,5,2,2,2,5,3,4,5,2,4,1,3,1,4,2,Analytical,Practical,Work with Data,Data Analyst
U00263,5,2,3,1,1,5,4,4,3,1,4,2,2,1,3,3,Analytical,Project-Based,Work with Data,Data Analyst
U00264,5,4,2,1,1,5,4,4,3,3,2,1,1,1,4,2,Analytical,Project-Based,Work with Data,Data Analyst
U00265,4,5,3,2,1,5,4,5,3,2,1,2,1,1,4,2,Analytical,Practical,Work with Data,Data Analyst
U00266,4,3,2,1,2,5,4,4,4,2,4,2,2,1,4,2,Analytical,Practical,Exploring Options,Data Analyst
U00267,5,4,2,1,2,4,3,5,2,2,4,2,1,1,5,3,Analytical,Practical,Work with Data,Data Analyst
U00268,5,3,1,3,2,5,3,5,4,1,2,2,1,2,4,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00269,5,3,3,3,1,4,4,5,4,2,4,1,2,1,3,2,Analytical,Visual,Exploring Options,Data Analyst
U00270,4,3,2,2,2,4,4,5,4,2,3,2,2,1,4,2,Analytical,Practical,Exploring Options,Data Analyst
U00271,5,3,1,2,1,5,5,4,3,2,4,1,1,1,4,2,Analytical,Visual,Work with Data,Data Analyst
U00272,5,5,4,1,1,5,4,4,3,3,5,2,2,2,3,2,Analytical,Visual,Work with Data,Data Analyst
U00273,4,3,3,1,1,5,4,5,4,3,4,1,2,1,4,2,Analytical,Practical,Exploring Options,Data Analyst
U00274,5,5,2,1,2,5,3,4,2,1,4,1,1,3,3,2,Analytical,Visual,Work with Data,Data Analyst
U00275,5,5,3,2,2,5,4,5,2,3,4,3,2,1,2,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00276,5,3,3,1,1,5,3,4,4,2,3,1,2,2,4,3,Analytical,Practical,Exploring Options,Data Analyst
U00277,4,2,3,3,1,5,3,5,3,1,4,2,1,2,5,2,Analytical,Visual,Exploring Options,Data Analyst
U00278,4,3,3,2,2,4,3,4,3,2,3,1,2,1,5,2,Analytical,Visual,Exploring Options,Data Analyst
U00279,4,4,2,1,2,4,3,4,4,2,2,1,2,1,5,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00280,5,2,2,1,2,4,3,4,3,2,2,1,1,1,4,3,Analytical,Practical,Work with Data,Data Analyst
U00281,4,5,3,2,1,5,5,4,4,3,2,1,2,1,4,2,Analytical,Practical,Exploring Options,Data Analyst
U00282,4,2,2,1,2,3,3,4,3,4,3,1,1,2,5,4,Analytical,Practical,Work with Data,Data Analyst
U00283,4,4,3,1,1,3,4,5,3,1,2,1,2,1,5,2,Analytical,Practical,Work with Data,Data Analyst
U00284,4,3,2,1,1,4,3,4,5,1,4,1,2,1,5,4,Analytical,Project-Based,Work with Data,Data Analyst
U00285,4,3,2,2,1,5,4,5,4,2,2,2,1,1,5,2,Analytical,Practical,Exploring Options,Data Analyst
U00286,4,3,3,2,1,5,5,5,3,1,4,2,2,2,4,2,Analytical,Practical,Work with Data,Data Analyst
U00287,5,3,3,1,1,5,3,4,3,1,4,1,1,1,5,2,Analytical,Project-Based,Work with Data,Data Analyst
U00288,5,2,2,1,1,5,3,5,4,2,2,2,2,1,5,2,Analytical,Project-Based,Work with Data,Data Analyst
U00289,4,4,2,2,1,5,4,3,4,3,4,2,1,2,4,2,Analytical,Visual,Work with Data,Data Analyst
U00290,5,3,3,2,2,4,3,4,4,3,2,2,1,1,3,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00291,5,5,3,1,2,5,4,4,3,3,3,1,1,2,3,3,Analytical,Visual,Work with Data,Data Analyst
U00292,4,4,1,2,2,5,4,5,3,1,3,1,2,1,5,2,Analytical,Visual,Exploring Options,Data Analyst
U00293,5,4,2,1,1,5,3,5,2,2,3,2,1,1,4,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00294,4,4,2,1,1,4,4,5,4,3,2,3,1,2,4,3,Analytical,Project-Based,Work with Data,Data Analyst
U00295,3,5,3,2,1,5,4,5,3,3,4,1,1,2,5,3,Analytical,Visual,Work with Data,Data Analyst
U00296,5,4,2,2,2,3,5,5,3,3,2,2,2,1,5,2,Analytical,Practical,Work with Data,Data Analyst
U00297,5,4,1,1,2,4,3,5,4,2,3,1,1,1,4,2,Analytical,Visual,Work with Data,Data Analyst
U00298,4,2,2,2,1,5,3,4,4,1,3,2,2,1,3,2,Analytical,Practical,Exploring Options,Data Analyst
U00299,5,4,3,2,1,4,2,5,4,2,3,2,2,1,5,2,Analytical,Practical,Exploring Options,Data Analyst
U00300,4,2,3,2,2,5,4,5,4,1,3,2,2,1,4,1,Analytical,Visual,Exploring Options,Data Analyst
U00301,4,3,2,2,1,4,5,5,3,1,1,1,1,1,3,3,Analytical,Project-Based,Work with Data,Data Analyst
U00302,5,3,2,2,2,4,4,5,3,1,3,2,1,2,5,3,Analytical,Visual,Exploring Options,Data Analyst
U00303,5,3,2,1,1,5,3,4,3,3,3,1,2,2,2,2,Analytical,Project-Based,Work with Data,Data Analyst
U00304,5,4,2,2,2,4,3,4,3,1,3,1,2,1,5,3,Analytical,Visual,Work with Data,Data Analyst
U00305,3,3,3,1,1,4,4,5,3,1,2,2,1,2,3,2,Analytical,Visual,Work with Data,Data Analyst
U00306,5,4,3,2,1,5,5,4,4,2,5,2,3,1,5,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00307,4,4,2,1,1,5,4,4,3,2,4,1,1,1,4,2,Analytical,Project-Based,Work with Data,Data Analyst
U00308,5,5,3,1,1,5,4,5,4,3,4,1,2,2,5,3,Analytical,Visual,Exploring Options,Data Analyst
U00309,5,4,3,2,3,5,3,4,3,1,2,2,1,2,4,3,Analytical,Visual,Work with Data,Data Analyst
U00310,4,3,2,1,2,4,3,5,4,2,3,2,2,2,5,2,Analytical,Practical,Work with Data,Data Analyst
U00311,4,3,3,2,2,5,4,4,3,1,4,1,2,1,5,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00312,5,4,2,1,2,5,3,4,2,3,4,1,1,3,5,2,Analytical,Practical,Work with Data,Data Analyst
U00313,5,3,3,1,1,4,4,3,4,1,4,1,1,2,5,3,Analytical,Visual,Work with Data,Data Analyst
U00314,4,3,2,1,1,3,3,5,2,3,2,1,2,2,5,3,Analytical,Visual,Exploring Options,Data Analyst
U00315,4,2,3,2,2,3,3,4,4,3,3,2,2,2,5,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00316,4,3,2,2,1,4,4,5,3,1,4,2,2,2,4,2,Analytical,Practical,Work with Data,Data Analyst
U00317,4,4,2,1,1,5,4,4,3,2,3,2,2,1,5,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00318,3,1,3,1,2,4,3,4,3,1,2,2,1,2,4,2,Analytical,Visual,Exploring Options,Data Analyst
U00319,5,4,3,1,1,4,4,5,3,1,1,1,1,2,5,3,Analytical,Practical,Work with Data,Data Analyst
U00320,3,2,3,1,1,5,3,5,3,2,4,1,2,2,4,3,Analytical,Practical,Exploring Options,Data Analyst
U00321,5,4,3,1,3,4,4,5,3,2,4,1,1,2,4,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00322,3,4,3,1,1,4,3,5,4,2,2,2,1,2,5,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00323,5,3,2,2,1,4,3,4,3,2,3,1,2,1,4,2,Analytical,Visual,Exploring Options,Data Analyst
U00324,5,3,3,1,1,3,3,5,3,2,3,2,3,1,5,2,Analytical,Practical,Work with Data,Data Analyst
U00325,4,3,3,1,1,5,4,4,3,2,3,2,1,2,3,3,Analytical,Visual,Work with Data,Data Analyst
U00326,4,4,2,1,1,4,3,3,3,3,2,1,1,1,3,2,Analytical,Visual,Work with Data,Data Analyst
U00327,4,3,2,3,1,5,4,4,3,1,4,1,1,1,3,3,Analytical,Visual,Work with Data,Data Analyst
U00328,5,3,2,1,2,5,3,4,2,2,4,1,2,2,3,2,Analytical,Visual,Work with Data,Data Analyst
U00329,5,4,3,2,2,5,2,4,3,2,2,1,2,2,5,2,Analytical,Visual,Exploring Options,Data Analyst
U00330,4,2,2,2,2,5,3,5,4,2,3,1,2,1,5,2,Analytical,Visual,Work with Data,Data Analyst
U00331,5,4,3,2,1,4,5,5,4,3,2,2,1,2,4,2,Analytical,Practical,Work with Data,Data Analyst
U00332,4,3,2,2,1,4,4,5,4,2,2,1,2,1,4,3,Analytical,Visual,Exploring Options,Data Analyst
U00333,4,3,3,1,1,4,3,5,3,1,3,2,1,2,4,2,Analytical,Project-Based,Work with Data,Data Analyst
U00334,5,3,3,2,1,4,4,5,3,1,4,2,1,1,5,3,Analytical,Visual,Work with Data,Data Analyst
U00335,5,5,2,1,1,4,3,4,4,2,3,1,2,1,3,3,Analytical,Practical,Work with Data,Data Analyst
U00336,5,3,3,1,1,5,5,5,3,1,5,2,1,1,3,3,Analytical,Visual,Work with Data,Data Analyst
U00337,4,3,2,2,1,4,4,4,4,2,3,1,2,2,5,4,Analytical,Project-Based,Work with Data,Data Analyst
U00338,4,4,1,1,1,5,5,5,4,1,2,1,2,1,2,4,Analytical,Practical,Work with Data,Data Analyst
U00339,5,2,2,1,2,4,4,4,3,1,2,1,1,2,5,2,Analytical,Visual,Exploring Options,Data Analyst
U00340,5,2,3,2,3,5,4,5,2,1,3,2,1,1,4,3,Analytical,Project-Based,Work with Data,Data Analyst
U00341,3,5,3,1,1,4,4,4,3,2,2,1,1,2,5,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00342,5,2,3,1,2,5,4,4,4,2,2,1,2,2,5,1,Analytical,Visual,Work with Data,Data Analyst
U00343,5,4,2,1,1,4,3,4,4,4,3,2,2,1,3,2,Analytical,Practical,Work with Data,Data Analyst
U00344,3,2,2,2,1,5,2,5,3,1,4,1,1,2,4,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00345,4,3,3,1,2,5,3,4,4,2,4,1,2,1,5,1,Analytical,Visual,Work with Data,Data Analyst
U00346,5,3,3,1,1,4,4,4,4,1,4,1,1,2,5,3,Analytical,Practical,Work with Data,Data Analyst
U00347,4,5,2,1,1,4,3,5,4,2,2,2,1,1,2,3,Analytical,Visual,Work with Data,Data Analyst
U00348,3,4,2,1,1,5,4,4,3,2,2,1,2,2,4,3,Analytical,Visual,Work with Data,Data Analyst
U00349,4,4,2,1,2,5,3,5,4,1,3,1,1,1,3,2,Analytical,Practical,Exploring Options,Data Analyst
U00350,5,4,3,2,1,5,5,4,4,3,2,1,2,2,3,1,Analytical,Visual,Exploring Options,Data Analyst
U00351,5,5,1,2,1,5,3,4,4,3,2,1,1,2,4,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00352,4,4,3,1,1,4,3,4,4,3,3,1,2,1,4,2,Analytical,Practical,Work with Data,Data Analyst
U00353,5,2,1,1,1,3,4,5,4,3,3,2,2,2,2,2,Analytical,Practical,Exploring Options,Data Analyst
U00354,4,3,3,3,1,4,5,4,3,3,3,2,1,1,4,3,Analytical,Project-Based,Work with Data,Data Analyst
U00355,4,4,2,2,2,4,5,4,4,3,4,2,2,2,2,3,Analytical,Practical,Exploring Options,Data Analyst
U00356,5,3,2,1,2,5,4,4,3,1,1,1,2,2,3,3,Analytical,Visual,Exploring Options,Data Analyst
U00357,5,2,2,2,2,4,4,4,4,2,4,1,2,2,4,2,Analytical,Visual,Work with Data,Data Analyst
U00358,5,4,3,1,2,4,4,5,3,2,2,1,1,1,4,3,Analytical,Practical,Work with Data,Data Analyst
U00359,5,2,2,2,1,5,3,5,3,1,3,1,2,2,5,2,Analytical,Practical,Work with Data,Data Analyst
U00360,5,5,4,2,1,4,3,5,3,3,2,2,2,1,2,2,Analytical,Practical,Work with Data,Data Analyst
U00361,4,4,2,2,2,4,4,4,4,2,4,2,1,1,4,3,Analytical,Project-Based,Work with Data,Data Analyst
U00362,4,4,3,1,1,4,4,5,4,1,2,2,1,1,5,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00363,5,4,2,2,1,4,3,4,3,2,3,2,1,2,4,2,Analytical,Practical,Exploring Options,Data Analyst
U00364,5,2,2,2,2,4,3,5,3,1,2,1,1,2,3,3,Analytical,Visual,Work with Data,Data Analyst
U00365,5,4,3,2,1,4,4,5,3,3,2,2,2,2,4,3,Analytical,Visual,Exploring Options,Data Analyst
U00366,5,2,1,2,2,4,4,5,3,1,3,1,2,3,5,3,Analytical,Visual,Exploring Options,Data Analyst
U00367,4,3,2,2,3,5,3,4,4,3,3,2,2,1,5,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00368,4,3,3,1,2,5,4,3,4,2,2,1,1,2,4,2,Analytical,Project-Based,Work with Data,Data Analyst
U00369,4,4,3,2,3,5,4,5,3,2,4,1,1,1,4,2,Analytical,Practical,Work with Data,Data Analyst
U00370,4,2,2,1,1,5,3,5,3,1,2,2,1,2,2,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00371,4,3,1,2,1,4,3,5,4,1,2,1,2,2,4,3,Analytical,Visual,Exploring Options,Data Analyst
U00372,5,5,3,1,3,5,5,5,3,2,4,2,2,2,5,2,Analytical,Visual,Work with Data,Data Analyst
U00373,4,3,3,2,1,3,3,4,4,2,4,1,2,1,5,3,Analytical,Visual,Exploring Options,Data Analyst
U00374,4,3,3,2,1,4,4,4,2,2,3,2,1,2,3,3,Analytical,Visual,Work with Data,Data Analyst
U00375,4,3,3,1,1,4,4,4,3,1,3,3,2,1,5,3,Analytical,Practical,Exploring Options,Data Analyst
U00376,5,4,4,2,1,5,3,5,3,2,4,1,1,2,5,3,Analytical,Practical,Work with Data,Data Analyst
U00377,5,2,3,2,2,5,2,5,3,2,4,1,1,2,4,3,Analytical,Practical,Work with Data,Data Analyst
U00378,4,3,3,1,1,5,4,4,3,2,3,1,2,3,4,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00379,4,2,2,1,1,5,3,4,4,1,2,1,2,2,2,3,Analytical,Practical,Work with Data,Data Analyst
U00380,5,3,2,1,2,5,2,5,3,3,1,1,2,2,4,4,Analytical,Visual,Exploring Options,Data Analyst
U00381,5,3,1,1,2,4,5,5,4,1,3,1,2,1,5,3,Analytical,Project-Based,Work with Data,Data Analyst
U00382,4,4,1,2,1,3,3,5,4,2,1,1,1,1,3,2,Analytical,Practical,Exploring Options,Data Analyst
U00383,5,2,4,3,1,5,4,5,4,3,4,1,2,1,5,3,Analytical,Visual,Exploring Options,Data Analyst
U00384,4,3,3,1,1,5,4,4,3,3,4,1,2,2,4,2,Analytical,Project-Based,Work with Data,Data Analyst
U00385,5,4,2,2,3,4,3,5,4,1,4,1,1,1,3,2,Analytical,Practical,Exploring Options,Data Analyst
U00386,4,2,2,2,1,5,3,5,3,1,3,1,2,1,4,3,Analytical,Practical,Work with Data,Data Analyst
U00387,5,3,3,2,1,5,3,5,4,3,2,2,2,1,5,3,Analytical,Project-Based,Work with Data,Data Analyst
U00388,5,3,3,2,2,5,4,5,2,1,4,2,1,2,2,1,Analytical,Project-Based,Exploring Options,Data Analyst
U00389,4,1,3,1,1,5,3,4,3,1,3,1,1,2,4,2,Analytical,Project-Based,Work with Data,Data Analyst
U00390,4,4,2,2,1,5,5,5,3,2,4,1,1,1,4,3,Analytical,Practical,Work with Data,Data Analyst
U00391,3,4,3,1,1,4,4,5,4,3,2,1,1,1,5,2,Analytical,Practical,Work with Data,Data Analyst
U00392,5,4,2,1,1,5,4,4,4,3,5,2,3,1,5,3,Analytical,Visual,Work with Data,Data Analyst
U00393,4,1,3,2,2,5,2,5,3,2,2,2,1,2,5,3,Analytical,Practical,Work with Data,Data Analyst
U00394,4,2,3,1,2,4,3,4,4,1,2,2,2,1,4,2,Analytical,Visual,Work with Data,Data Analyst
U00395,5,3,3,1,2,4,3,5,3,1,4,1,2,1,3,3,Analytical,Practical,Work with Data,Data Analyst
U00396,5,3,4,2,2,5,4,4,3,1,3,1,2,1,4,2,Analytical,Visual,Work with Data,Data Analyst
U00397,5,4,2,2,1,5,4,5,4,2,4,1,2,3,3,3,Analytical,Visual,Work with Data,Data Analyst
U00398,5,4,3,2,1,5,4,4,4,2,3,1,3,1,3,2,Analytical,Project-Based,Work with Data,Data Analyst
U00399,4,3,3,1,1,4,4,5,4,2,3,1,2,1,4,2,Analytical,Project-Based,Work with Data,Data Analyst
U00400,4,2,2,1,2,5,3,5,4,2,2,2,3,1,3,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00401,4,4,3,2,1,4,5,3,4,2,3,1,1,1,3,3,Analytical,Practical,Work with Data,Data Analyst
U00402,4,3,2,1,1,5,3,4,3,1,2,3,1,1,5,1,Analytical,Visual,Exploring Options,Data Analyst
U00403,5,2,2,1,3,4,3,4,3,1,4,2,1,1,4,3,Analytical,Practical,Work with Data,Data Analyst
U00404,4,4,2,1,1,4,4,5,4,2,3,2,3,1,4,2,Analytical,Visual,Work with Data,Data Analyst
U00405,5,3,3,1,2,5,3,3,3,4,3,3,1,1,4,2,Analytical,Visual,Work with Data,Data Analyst
U00406,4,3,1,1,2,5,4,5,3,2,3,3,1,1,4,2,Analytical,Project-Based,Work with Data,Data Analyst
U00407,5,4,3,1,1,5,5,5,4,2,2,2,2,1,4,2,Analytical,Project-Based,Work with Data,Data Analyst
U00408,4,4,2,2,2,4,3,5,3,2,2,2,2,1,4,2,Analytical,Visual,Work with Data,Data Analyst
U00409,5,4,3,2,1,3,3,5,4,3,3,1,2,2,4,2,Analytical,Visual,Work with Data,Data Analyst
U00410,4,3,3,1,1,4,4,4,3,2,4,1,1,1,5,3,Analytical,Practical,Work with Data,Data Analyst
U00411,4,3,2,1,2,4,3,5,4,1,3,1,1,1,3,2,Analytical,Visual,Exploring Options,Data Analyst
U00412,4,1,1,2,1,5,3,4,4,2,3,1,1,2,5,3,Analytical,Practical,Exploring Options,Data Analyst
U00413,5,2,3,1,2,4,3,4,3,2,3,1,1,1,4,2,Analytical,Practical,Exploring Options,Data Analyst
U00414,4,1,3,1,2,4,4,4,2,1,3,1,1,1,5,3,Analytical,Visual,Work with Data,Data Analyst
U00415,4,2,3,2,2,5,4,5,3,1,4,2,1,1,3,2,Analytical,Practical,Exploring Options,Data Analyst
U00416,5,2,2,1,2,5,3,5,4,1,4,1,2,1,3,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00417,4,3,4,3,2,5,4,5,3,2,3,2,1,2,4,3,Analytical,Practical,Exploring Options,Data Analyst
U00418,3,5,2,2,1,4,4,5,4,3,4,2,1,2,4,2,Analytical,Practical,Exploring Options,Data Analyst
U00419,4,2,2,1,2,3,5,5,4,1,2,1,2,2,4,3,Analytical,Visual,Exploring Options,Data Analyst
U00420,5,3,3,1,1,5,5,4,3,4,3,1,1,1,5,2,Analytical,Practical,Work with Data,Data Analyst
U00421,4,2,3,2,2,5,3,5,3,2,1,1,1,2,5,2,Analytical,Practical,Work with Data,Data Analyst
U00422,4,2,2,2,1,3,4,4,3,2,2,2,1,1,4,3,Analytical,Visual,Exploring Options,Data Analyst
U00423,5,4,3,1,1,4,4,4,4,3,2,2,2,2,5,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00424,5,3,2,2,2,4,4,4,4,2,2,2,2,2,5,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00425,5,4,1,1,1,5,4,4,4,2,3,1,2,1,4,2,Analytical,Practical,Work with Data,Data Analyst
U00426,4,4,2,2,1,5,5,5,3,1,2,1,1,1,4,2,Analytical,Project-Based,Work with Data,Data Analyst
U00427,5,2,3,2,1,4,3,4,3,2,2,2,1,1,5,2,Analytical,Visual,Work with Data,Data Analyst
U00428,4,2,3,1,1,5,4,5,3,1,3,1,1,2,3,3,Analytical,Project-Based,Work with Data,Data Analyst
U00429,4,5,1,1,1,4,3,4,3,2,3,1,1,2,3,3,Analytical,Practical,Exploring Options,Data Analyst
U00430,4,3,3,1,2,5,4,5,3,2,4,1,1,2,3,3,Analytical,Visual,Exploring Options,Data Analyst
U00431,5,4,3,1,1,4,4,4,4,1,2,2,2,2,5,2,Analytical,Visual,Exploring Options,Data Analyst
U00432,5,3,1,1,2,4,4,4,4,2,2,2,1,1,3,3,Analytical,Practical,Exploring Options,Data Analyst
U00433,3,3,3,1,1,5,5,5,3,2,4,1,2,1,3,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00434,5,4,2,2,1,5,2,5,4,2,3,1,2,1,3,2,Analytical,Project-Based,Work with Data,Data Analyst
U00435,4,3,2,2,1,5,3,5,4,1,3,2,1,1,3,2,Analytical,Visual,Work with Data,Data Analyst
U00436,5,3,2,3,2,5,4,3,4,1,2,1,2,1,4,2,Analytical,Visual,Work with Data,Data Analyst
U00437,5,4,2,1,2,4,3,5,4,2,3,1,1,1,5,2,Analytical,Practical,Work with Data,Data Analyst
U00438,5,5,3,1,2,5,3,4,4,3,2,2,1,1,5,3,Analytical,Practical,Exploring Options,Data Analyst
U00439,5,2,3,1,2,3,4,5,3,1,4,2,2,2,3,3,Analytical,Project-Based,Work with Data,Data Analyst
U00440,4,2,3,2,1,4,4,4,3,1,2,1,2,1,5,2,Analytical,Practical,Work with Data,Data Analyst
U00441,5,3,1,2,1,4,4,4,2,2,2,1,2,1,3,3,Analytical,Project-Based,Work with Data,Data Analyst
U00442,5,4,2,2,1,4,3,4,4,2,4,3,2,2,4,1,Analytical,Project-Based,Exploring Options,Data Analyst
U00443,4,2,3,2,1,5,4,5,2,2,4,2,1,2,5,2,Analytical,Project-Based,Work with Data,Data Analyst
U00444,4,5,3,2,1,4,4,5,3,3,4,1,1,2,4,1,Analytical,Visual,Work with Data,Data Analyst
U00445,4,3,3,1,1,4,3,4,3,1,3,1,2,1,3,2,Analytical,Practical,Work with Data,Data Analyst
U00446,5,4,3,2,3,4,5,4,3,3,3,1,1,1,3,3,Analytical,Visual,Exploring Options,Data Analyst
U00447,4,5,3,2,1,4,4,4,3,2,3,1,2,2,4,2,Analytical,Visual,Exploring Options,Data Analyst
U00448,4,3,3,2,2,4,4,5,4,2,3,2,1,2,5,3,Analytical,Project-Based,Work with Data,Data Analyst
U00449,4,2,1,1,2,5,3,4,3,2,2,2,1,1,3,2,Analytical,Visual,Work with Data,Data Analyst
U00450,3,5,2,1,2,5,3,5,3,2,5,1,1,2,2,3,Analytical,Visual,Work with Data,Data Analyst
U00451,5,3,3,1,2,4,5,3,3,1,3,1,2,1,4,2,Analytical,Practical,Work with Data,Data Analyst
U00452,4,3,3,3,1,5,5,4,3,1,3,1,1,1,4,3,Analytical,Visual,Exploring Options,Data Analyst
U00453,4,2,3,1,1,4,4,4,3,1,2,1,2,2,4,2,Analytical,Project-Based,Work with Data,Data Analyst
U00454,3,2,3,1,2,5,5,5,4,1,3,2,2,1,3,1,Analytical,Project-Based,Exploring Options,Data Analyst
U00455,5,4,2,1,1,3,4,4,3,1,2,1,1,2,3,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00456,5,3,4,1,2,4,4,3,3,2,3,2,2,1,4,3,Analytical,Project-Based,Exploring Options,Data Analyst
U00457,4,4,3,1,1,4,4,4,3,3,3,2,1,1,5,3,Analytical,Practical,Exploring Options,Data Analyst
U00458,5,3,1,2,2,5,3,4,2,1,3,1,2,1,3,3,Analytical,Visual,Exploring Options,Data Analyst
U00459,4,2,3,2,2,4,4,4,4,4,4,2,2,1,3,3,Analytical,Project-Based,Work with Data,Data Analyst
U00460,4,4,2,2,2,4,3,5,3,3,3,1,2,1,2,3,Analytical,Project-Based,Work with Data,Data Analyst
U00461,5,3,2,1,2,4,4,5,4,2,4,1,1,3,4,2,Analytical,Practical,Exploring Options,Data Analyst
U00462,5,2,2,1,1,5,4,5,4,2,4,1,2,1,3,2,Analytical,Project-Based,Exploring Options,Data Analyst
U00463,4,4,2,1,2,4,2,5,4,1,4,1,2,2,5,3,Analytical,Visual,Exploring Options,Data Analyst
U00464,5,3,3,2,1,4,4,5,3,1,2,2,1,2,5,1,Analytical,Project-Based,Work with Data,Data Analyst
U00465,5,2,3,1,3,5,4,4,3,1,1,1,1,2,3,2,Analytical,Practical,Work with Data,Data Analyst
